GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,MIN_TOT,PTS_RATE,FGM_RATE,FGA_RATE,3P Made_RATE,3PA_RATE,FTM_RATE,FTA_RATE,OREB_RATE,DREB_RATE,REB_RATE,AST_RATE,STL_RATE,BLK_RATE,TOV_RATE,MIN_CAT_MIN<10,MIN_CAT_MIN<20,MIN_CAT_MIN<30,MIN_CAT_MIN>30,GP_CAT_GP<28,GP_CAT_GP<56,GP_CAT_GP≥56,TARGET_5Yrs
1.2445274325264464,0.15629818463370024,-0.042798408170466644,-0.19295242729211307,-0.35618775374008504,0.952368297806623,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,0.7213110726941401,0.8247159179019053,-0.03135303541574403,1.4093787219658542,0.8674213463440007,1.106766698865766,-0.3705311240691409,0.2031031408701663,-0.39331142423453513,0.015084396882472421,0.5403425883723973,-0.2316355652769376,-0.5742848165623087,-1.038906993940385,-0.7275676519201122,-0.8342981411954172,1.14587876834692,1.229197439225946,1.5564416765973121,1.224540615479006,1.4783816099851865,-0.5333693602089827,0.1687140159351554,-0.5034470789164767,-0.18639620461190204,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
1.0146468490497167,1.472215556760544,1.1580995002958907,1.1825880520102396,1.7441980746983825,-1.0743790052853524,2.206362683245945,2.3625919249641614,0.8977604173203426,0.21126950977710296,0.2924986255203263,0.0635111106027436,-0.39857526448869723,0.2036181812161597,-0.06419552724033525,0.3789700446510612,-0.529412231165249,-0.6253598423214868,0.7098164786526736,1.580733959224706,0.2685366815580571,0.28545918173312346,1.008946368313796,1.2837121197821837,1.3016687826399087,-0.6637783186402629,-0.6321151708174376,-1.03184569047735,-0.7912291487118527,-1.011773375740103,-0.2284163287182125,-1.4570303652853245,-0.8512108635646056,-0.46154414167316826,-0.4980879471071701,-0.919158258457306,1.764428391057515,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,0.0
-1.628979860932674,0.6633489151779889,-0.019704217623036577,0.1060781116866593,0.28793056698104524,-0.4532790253055539,-0.6458517180606729,-0.45160554143518583,-0.5051097673425419,-0.4007803657233416,-0.31574970863005014,-0.4867009363044844,0.6345412991996178,1.1624449752897077,1.0091865133569242,-0.43866759395279564,-0.041068649808305505,-0.16126300614758346,0.29297722959055283,-0.5484015959974468,-0.8643860842073533,-0.5869431027032198,-0.3424771210161231,-0.7275676519201122,-0.5837990686637654,-1.0347646020438606,-0.9411766880556041,0.1924235316719747,0.9298686185552942,0.6672587814940418,-0.7756162669231328,-0.592930002443872,-0.3877070657099294,-0.30960294427269447,-0.4980879471071701,-0.919158258457306,1.764428391057515,-0.3336164190177588,-0.2173425642440655,1.3155565116261019,-1.1963389008969223,0.0
-0.5370470894182083,-1.340708734116103,-1.128225363899674,-1.09004404422843,-1.2243472294946516,1.8186393225152895,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,-1.0128302412237862,-1.0000290845492232,-2.2701468814520522,-0.39857526448869723,-0.460184983911681,-0.4545162692757023,-0.9837593530220334,-1.0177558125221928,-0.16126300614758346,-0.818594101241769,-1.095997209083538,-0.8401682407060771,-0.5378679010492259,-1.1977582224802998,-0.7275676519201122,-0.8342981411954172,-0.8001674403371825,-0.5596960223995004,1.4554518716364935,2.232577897263086,2.058445131501683,-1.1850585188017968,-0.2627993509993167,1.208436747187747,1.0437757036935473,2.0076775714165933,-0.919158258457306,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,1.3155565116261019,-1.1963389008969223,1.0
0.6698259738346223,1.1100364635146236,-0.019704217623036577,-0.13314631949635855,-0.04813116556910963,-0.28983166215297523,-0.12726728145946956,0.0174273696313721,0.5501465662534332,0.4152861349439178,0.2924986255203263,0.47142693848224015,1.021960010582736,1.0149331608168541,1.0579766061113454,0.65151592418568,2.400649256976413,-0.39331142423453513,0.1540308132365128,1.0504647709823987,-1.2926501549468423,-1.4201228322766168,-1.4254233137447163,-0.3209452828785354,-0.2585241535853518,-0.23660417158970307,-0.4389073681352545,0.25827048969425637,0.2958368938311142,0.3034836660681872,0.16778145895401295,1.729071034768763,-0.6535636035082522,-0.8261058249029187,-0.4980879471071701,-0.919158258457306,1.764428391057515,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
0.6123558279654399,-0.33867990946905707,-0.019704217623036577,0.046272003890905036,-0.18815688746500747,1.4100209146338427,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,-0.09475542797311937,0.06440550021393501,-0.6954020575451575,0.8928204401216965,0.498641810161867,0.6676558640759783,-0.847486413254724,-0.773584021843721,0.9989790842871753,-0.40175485217964824,-0.12988113232899945,0.875260736378693,1.0241659245693542,0.3203997263030925,-0.7275676519201122,-0.8342981411954172,0.33900256110335486,0.6432936829079228,1.6673257529901024,1.5116040449145811,1.7078579463804593,-1.10021131830083,-0.9856107463496276,1.5886318625034919,-0.30086192558054325,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
1.0721169949188991,1.170399645722277,1.3659472152227599,1.2423941598059944,1.4361414865274074,-0.2081079805766859,0.6506093734423352,0.7678800273378648,0.8605160761346022,1.4353692607779922,1.3569332102834846,0.3765627924637525,0.24712258781649965,0.9411772535804273,0.7164459568303991,-0.23425818430183148,-0.041068649808305505,0.30283383002632003,0.5708700622986336,1.3554904362555196,1.0089353395678735,0.7538615139148157,0.9697924121127365,0.2703700303430981,0.2961592117679345,0.9202117455117917,0.7248817292996235,-0.42728663513304616,0.16485478038796617,-0.09354625366638647,-0.6888700271183311,-0.8680388786476678,-0.13129842106773246,-0.3948999178840123,-0.4980879471071701,-0.919158258457306,1.764428391057515,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,0.0
1.187057286657264,0.035571820218393516,-0.2737403136447661,-0.3723707506793764,-0.24416717622336664,-0.7801737516107112,0.9099015917429367,0.955493191764488,0.761197832972628,-0.19676374055652665,-0.23971866686125304,0.6611552305192154,-0.14029612356661839,0.27737408845258654,0.13096484377734827,-0.5749405337201051,0.2031031408701663,-0.16126300614758346,0.1540308132365128,0.40616353086123586,-0.6204766662956288,-0.8364315580391639,-0.586371362158265,1.098825558747082,1.1053203757256416,-0.3011934027282848,-0.3989443931365932,-0.24049982507981654,0.45364292520292815,0.17194616582595054,-0.7730962644260101,0.3111638323431835,-0.20614396119373662,0.2035290357112205,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
-1.3990992774559443,-0.2300261814952812,-0.22755193254990616,-0.31256464288362185,-0.24416717622336664,-0.4532790253055539,1.1691938100435382,0.7678800273378648,1.3757294625373429,-0.4007803657233416,-0.5438428339364411,0.9647204977783761,-0.5277148349497366,-0.5339408911481077,-0.5520964547845442,-0.43866759395279564,-0.773584021843721,-0.6253598423214868,-0.40175485217964824,-0.7821068613322024,-0.01537781451619213,-0.2567795246966545,-0.09356756853867784,1.7018067567486717,1.1314015872058256,-0.43581961913031353,-0.7200636907644864,-0.5968282094303251,-0.6682376322768713,-0.6894178951716988,-0.45669951778089357,-1.0656091066220497,-0.7061764014120212,-0.4496819444602829,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,1.3155565116261019,-1.1963389008969223,1.0
1.0721169949188991,0.035571820218393516,-0.08898678926532637,-0.13314631949635855,-0.10414145432746881,0.004373591521667092,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,0.21126950977710296,0.5205917508267173,-1.0274265686098643,1.4093787219658542,0.27737408845258654,0.7164459568303991,-0.6430770036037599,-0.041068649808305505,0.30283383002632003,-0.12386201947156764,0.3580793440854643,-0.1424866299214324,-0.24835162760443782,-0.23468865489337817,-0.7275676519201122,-0.8342981411954172,0.4276450791723513,0.9071625946245275,1.7398030543194685,0.45364292520292754,1.0836371157807654,-0.8701163605652352,-0.07345067195849203,0.3315621560272953,-0.27346688934424934,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
0.8997065573113519,0.5667678236457434,1.2273820719381803,1.481618590989012,1.3521260533898685,0.6581630441319818,-0.6458517180606729,-0.5454121236484973,0.23977705637226407,0.5172944475273253,0.36852966728912306,0.7085873035284592,0.5054017287385784,0.498641810161867,0.5212855858127153,0.24269710488375162,0.44727493154863834,0.30283383002632003,1.6824413931309554,0.7350969761513604,1.8367243558948163,2.24175812267803,1.9378588676541937,-0.7275676519201122,-0.6613077502991195,0.32714380868605286,0.053214617873085804,0.12877190018933238,0.16916747851472722,0.16513233211926215,0.027428295646520617,0.0886738276126183,0.06632595470750376,1.6976171686764474,-0.4980879471071701,-0.919158258457306,1.764428391057515,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
-0.07728592246474907,-0.20588090861221972,0.09576673511411314,-0.013534103904849493,0.0638894119476085,-0.2081079805766859,0.13202493684113198,0.0174273696313721,0.8729308565298487,0.5172944475273253,0.44456070905792017,0.22478015883417285,-0.01115655310557904,-0.5339408911481077,-0.4057261765212814,-0.43866759395279564,-0.28524044048677727,-0.6253598423214868,-0.40175485217964824,-0.28125230131306234,0.8766242023480804,0.5265084065218208,0.7270197798158851,0.30049645093972344,0.13618883163161133,1.3868240246925279,1.1708483449838474,0.13210433304614924,-0.691025930560781,-0.45352734229294545,-0.4692220010465501,-0.21616926160502564,-0.7100320836209931,-0.4804651209720949,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
1.0146468490497167,-0.18173563572915824,-0.1351751703601863,-0.013534103904849493,0.035884267568429024,-0.2734869258377171,-0.6458517180606729,-0.6392187058618091,-1.1941300792787373,-0.19676374055652665,-0.08765658332365901,-0.29697264426750913,0.6345412991996178,0.5723977173982935,0.6188657713215572,-0.7793499433710693,-1.0177558125221928,-0.16126300614758346,0.29297722959055283,0.14546127797918992,0.15217492976887115,0.47305077153132896,0.5888168149132199,-0.7275676519201122,-0.714494236941149,-0.07710952164703358,0.11051845674786796,1.0264020170203463,1.3252049622541857,1.296931271774334,-1.0207686837627898,-1.5259079304393535,-0.11596964339890546,0.8153281569780176,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,0.0
-1.2266888398483973,-1.0992560052854896,-0.7587183151407948,-0.7312073974539033,-0.9162906413236762,1.3446419693728116,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,-0.6047969908901565,-0.4678117921676442,-0.9420488371932254,-0.2694356940276577,-0.8289645200938148,-0.649676640293386,-0.847486413254724,-0.773584021843721,-0.6253598423214868,-0.6796476848877289,-1.095997209083538,0.4374277524443201,0.5576638064619804,-0.2520659180758783,-0.7275676519201122,-0.8342981411954172,0.38048494210819167,0.9425043131168868,1.0544629401744219,-0.16326544062094417,0.3846740541487401,-0.8392982123798343,0.04872099411380489,-0.44653022536313924,0.6187960763477461,2.0076775714165933,-0.919158258457306,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,1.3155565116261019,-1.1963389008969223,0.0
-0.07728592246474907,-0.5801326382996705,-0.5508706002139252,-0.6714012896581488,-0.8322752081861376,1.5734682777864215,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,0.00725288461028815,0.14043654198273212,-0.40132320488784634,-0.2694356940276577,0.1298622739797332,0.03338465826850662,-0.847486413254724,-0.529412231165249,0.5348822481132717,-0.5407012685336885,-0.5269114566563198,-0.28999136770878214,-0.6928573562728738,-1.2507219763508417,-0.7275676519201122,-0.8342981411954172,1.0070147317769582,1.2949131066161097,0.12049288731067782,1.280613802393618,0.9583983199210868,-1.0452073153164931,-0.22970031433104765,1.2431420578785757,-0.22874852137029927,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,0.0
0.4399453903578926,-0.5922052747412014,-0.3661170758344857,-0.25275853508786733,-0.10414145432746881,-0.5350027068818433,-0.6458517180606729,-0.45160554143518583,-0.10162940449702193,-0.6047969908901565,-0.4678117921676442,-1.1412635438320495,-0.39857526448869723,-0.8289645200938148,-0.649676640293386,-0.43866759395279564,-0.529412231165249,-0.6253598423214868,-0.40175485217964824,-0.38131576262018485,0.41265927846592193,0.7819458883146707,1.3492681053862718,-0.7275676519201122,-0.3786659698976883,-0.5077932873615364,-0.14903573327363887,-0.09756457787908106,-0.9293989840817446,-0.5148131586806951,-0.2215331981856904,-0.21275986249295667,-0.6337685111096755,0.12841156719854835,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,0.0
1.0721169949188991,0.19251609395829236,0.3959912122307024,0.4649147584611862,0.7360128770479182,-0.6003816521428745,0.3913171551417337,0.6740734451245531,0.6618795898106539,-0.19676374055652665,-0.31574970863005014,1.1449623752135032,-1.0442731167938941,-0.5339408911481077,-0.7472568258022277,-0.1661217144181767,-0.529412231165249,-0.39331142423453513,0.1540308132365128,0.49601917598132306,0.7683706854869484,0.8833959468519751,1.470606139187924,0.4075864616542898,0.6726103420028009,-0.43690160964467956,-0.6533631501275615,-1.4180236726392872,-0.9984899238132116,-1.2727516025269272,-0.27637358471320606,-0.9468461088102132,-0.5114042048244267,-0.006398858388712706,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
-0.7669276728949379,-0.30246200014446517,-0.1351751703601863,-0.31256464288362185,-0.10414145432746881,-0.9109316421327738,1.9470704649453432,1.6121392672576689,1.3757294625373429,-0.4007803657233416,-0.4678117921676442,0.5757774991025774,-0.7859939758718153,-0.6814527056209612,-0.7472568258022277,-0.43866759395279564,-0.529412231165249,-0.6253598423214868,-0.40175485217964824,-0.5880240404076497,0.4249286947148247,-0.1169099212986624,0.48265090694493495,2.88086926540249,2.3591503000193494,-0.3615277141439004,-0.5001460604002033,-0.9432231978467814,-0.886044077718901,-0.9842711647458846,-0.4171417395178592,-0.5574026972387457,-0.6939965311227525,-0.3524397246183334,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,1.3155565116261019,-1.1963389008969223,0.0
0.8997065573113519,2.715697110238203,3.8601197943451937,3.3356079326574006,3.9005941918952094,-0.4205895526750377,4.539992647951359,4.895369644723574,0.9225899781108361,3.7815604501963627,4.094050713960177,-0.012380206212046238,0.6345412991996178,0.42488590292544015,0.5212855858127153,4.0583394183684165,3.621508210368772,-0.16126300614758346,4.461369720211761,2.552088257443644,2.301252330980436,1.604613439987274,2.1134292514183644,1.9900082808265855,2.05175102363309,1.7612740968646001,1.8396773841407592,-0.620757485213844,-1.0612931561687866,-0.944742624496926,1.7958797475597577,1.2242636031541436,-0.6526679936989828,1.7873696197794449,-0.4980879471071701,-0.919158258457306,-0.5667557862184746,2.99745439071681,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
1.0146468490497167,1.9671936508633012,3.282765030659445,2.797352962495611,2.3603112510403332,1.1321603972744598,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,5.107668513780659,4.778330089879351,0.7370465473340052,3.0881931379593657,3.5963899140917905,3.5462713365868113,-0.3705311240691409,-0.773584021843721,7.264286372634872,2.516119891255197,2.0102681193054805,2.658831083253891,1.8901602728185976,1.2077291509505728,-0.7275676519201122,-0.8342981411954172,3.755792483249593,3.22810315340712,1.2369385325841038,1.9734209970414474,1.7967641076087457,-0.9399479341875684,-1.7718810936092535,3.9559234476203873,0.8810320974050517,-0.4980879471071701,-0.919158258457306,-0.5667557862184746,2.99745439071681,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
-0.4221067976798435,-1.0992560052854896,-0.8510950773305146,-0.8508196130454122,-1.0283112188403944,1.2302288151660072,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,-0.502788678306749,-0.5438428339364411,0.3196443048526605,-0.5277148349497366,-0.460184983911681,-0.5033063620301232,-0.9837593530220334,-1.2619276032006648,-0.6253598423214868,-0.818594101241769,-0.9361642977339062,-0.0658676387967448,-0.06154976734870122,-0.8445478437268411,-0.7275676519201122,-0.8342981411954172,0.7641969664029393,0.667453547458957,0.3594154589734959,1.1237578400605592,0.8646525248602458,-1.2479240290603355,-1.5711848004744282,-0.44653022536313924,0.11654742584816391,2.0076775714165933,-0.919158258457306,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,1.3155565116261019,-1.1963389008969223,0.0
1.1295871407880815,-0.33867990946905707,-0.5277764096664954,-0.43217685847513093,-0.6362391975318805,1.2629182877965222,-0.6458517180606729,-0.7330252880751206,-1.1941300792787373,-0.502788678306749,-0.23971866686125304,-1.7389076637485215,0.5054017287385784,1.0886890680532808,0.8628162350936617,-0.3023946541854861,-1.0177558125221928,2.6233180108958374,0.5708700622986336,0.049024277685882495,-0.7145405839266995,-0.3983517449957279,-1.0407074001923629,-0.7275676519201122,-0.8342981411954172,-0.5424980352494417,0.011420302342407426,1.068551740469035,2.6942740866219084,2.075409027555936,-0.1614763340348135,-1.4507863968226,3.8647999870911716,1.7183133923062934,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
1.0721169949188991,0.44604145923043664,0.5576505460627118,0.7041391896442041,0.483966577635302,0.9196788251761068,-0.3865594997600712,-0.6392187058618091,1.0653599526561737,0.3132778223605105,0.2164675837515292,0.29118506104711445,0.6345412991996178,-0.09140544772954724,0.17975493653176922,1.3328806230222274,2.400649256976413,-0.16126300614758346,1.2656021440688348,0.7188450582746332,0.6530413883633209,0.9181449480231295,0.3890941000581444,-0.4717582742132047,-0.7437421384492332,0.14449303984240905,-0.053101979475902165,0.35452075840165853,-0.528224154955042,-0.16440929810495417,1.4014292706381255,2.79039253847558,-0.334890496302998,1.31204069253027,-0.4980879471071701,-0.919158258457306,1.764428391057515,-0.3336164190177588,-0.2173425642440655,-0.7601345827127899,0.835883543743564,1.0
-0.36463665181066107,0.2649519126074766,-0.18136355145504623,-0.19295242729211307,-0.18815688746500747,0.020718327836924032,-0.12726728145946956,-0.2639923770085627,0.7984421741583684,-0.09475542797311937,-0.08765658332365901,0.17734808582492903,-0.7859939758718153,-0.6814527056209612,-0.7472568258022277,0.24269710488375162,0.2031031408701663,-0.6253598423214868,-0.12386201947156764,-0.10516747208670332,-0.725489628832384,-0.7198551071827857,-0.7966705164015108,-0.1771898998840385,-0.3472166112727609,-0.32880092098209734,-0.35078994358782484,-1.1289690462244453,-1.264385358537342,-1.3049471281033775,0.21425471396054896,0.05281166531225997,-0.7696491092915354,-0.5252147386790806,-0.4980879471071701,1.087951928624758,-0.5667557862184746,-0.3336164190177588,-0.2173425642440655,1.3155565116261019,-1.1963389008969223,1.0
